User/Vedio,Yaw,Pitch,Roll,Time(s)
,180,-14.1416,10.55867,3.635822594
,180,-14.1304,10.56077,3.666703554
,180,-14.1188,10.56347,3.702043234
,180,-14.1096,10.56447,3.733646364
,180,-14.1023,10.56447,3.769586764
,180,-14.1024,10.56357,3.800777054
,180,-14.1161,10.56037,3.835376604
,180,-14.1445,10.55517,3.867011084
,180,-14.1924,10.54657,3.902917834
,180,-14.2413,10.53747,3.933536494
,180,-14.3027,10.52467,3.969061774
,180,-14.3592,10.51277,4.000380914
,180,-14.4246,10.50127,4.035377344
,180,-14.4831,10.49517,4.067129864
,180,-14.5441,10.49357,4.102700194
,180,-14.589,10.49357,4.133377304
,180,-14.6304,10.49417,4.168733814
,180,-14.6825,10.50097,4.234154994
,180,-14.6826,10.50097,4.234177232
,180,-14.7008,10.50557,4.267362683
,180,-14.7175,10.51157,4.302193483
,180,-14.7342,10.51877,4.334353703
,180,-14.753,10.52807,4.368679583
,180,-14.7681,10.53677,4.400020963
,180,-14.7815,10.54657,4.435181903
,180,-14.7906,10.55597,4.467048193
,180,-14.7991,10.56697,4.501483533
,180,-14.8069,10.57817,4.533372033
,180,-14.8161,10.59187,4.568806953
,180,-14.8247,10.60467,4.600361023
,180,-14.8342,10.61897,4.635618313
,180,-14.8422,10.63247,4.670012883
,180,-14.8488,10.64497,4.701716363
,180,-14.8553,10.65787,4.733590613
,180,-14.8618,10.67177,4.767335143
,180,-14.8677,10.68657,4.803708903
,180,-14.8717,10.69957,4.835072253
,180,-14.8761,10.71497,4.870636313
,180,-14.8802,10.72867,4.901029183
,180,-14.8857,10.74537,4.936791683
,180,-14.8906,10.75817,4.966946193
,180,-14.8969,10.77137,5.003182263
,180,-14.9027,10.78037,5.033713113
,180,-14.9109,10.78917,5.069886443
,180,-14.9191,10.79567,5.100279323
,180,-14.9316,10.80307,5.136461753
,180,-14.9444,10.80917,5.166834963
,180,-14.9622,10.81667,5.202177213
,180,-14.9802,10.82387,5.234530713
,180,-15.0019,10.83197,5.269023343
,180,-15.0253,10.84027,5.300320563
,180,-15.0585,10.85127,5.336311423
,180,-15.089,10.86127,5.367508843
,180,-15.1216,10.87027,5.402215883
,180,-15.1479,10.87637,5.434053353
,180,-15.1743,10.88247,5.469452343
,180,-15.1945,10.88827,5.500569953
,180,-15.2153,10.89647,5.535705513
,180,-15.2341,10.90537,5.567691813
,180,-15.2558,10.91627,5.602862423
,180,-15.2793,10.92767,5.634308723
,180,-15.3154,10.94227,5.669143203
,180,-15.353,10.95767,5.700467783
,180,-15.3916,10.98297,5.735734203
,180,-15.4253,11.02507,5.770864913
,180,-15.4518,11.07407,5.802251933
,180,-15.4773,11.12357,5.833895243
,180,-15.5119,11.19037,5.869151973
,180,-15.5501,11.25777,5.900181173
,180,-15.6058,11.35027,5.935433623
,180,-15.6617,11.45087,5.967269103
,180,-15.7247,11.57497,6.002494173
,180,-15.7837,11.69557,6.037191503
,180,-15.8359,11.79697,6.068472463
,180,-15.8879,11.88667,6.100428833
,180,-15.9359,11.96667,6.134870443
,180,-15.9749,12.03637,6.170532013
,180,-16.0034,12.09267,6.201785603
,180,-16.0317,12.15287,6.237058293
,180,-16.0546,12.20397,6.268595263
,180,-16.0768,12.25767,6.303803513
,180,-16.093,12.30337,6.335106693
,180,-16.1057,12.35067,6.366790493
,180,-16.1151,12.40607,6.401560243
,180,-16.1194,12.46527,6.435841053
,180,-16.1204,12.52867,6.468044043
,180,-16.1214,12.60957,6.503352643
,180,-16.124,12.68907,6.533520553
,180,-16.1283,12.79997,6.568708863
,180,-16.1309,12.90857,6.600972843
,180,-16.131,13.02507,6.636499253
,180,-16.1297,13.11577,6.668320753
,180,-16.1275,13.19277,6.702715623
,180,-16.1204,13.24537,6.734097803
,180,-16.1064,13.29677,6.769624523
,180,-16.0895,13.34077,6.800707903
,180,-16.0666,13.39207,6.835698343
,180,-16.0437,13.44067,6.867257283
,180,-16.0168,13.49837,6.901877943
,180,-15.9924,13.55397,6.933493043
,180,-15.9679,13.61517,6.968701873
,180,-15.9485,13.66777,7.000524533
,180,-15.9303,13.72227,7.035380683
,180,-15.9165,13.77277,7.070459513
,180,-15.9087,13.81527,7.102097153
,180,-15.906,13.86007,7.136137053
,180,-15.9075,13.89917,7.168731773
,180,-15.9121,13.92667,7.200119933
,180,-15.9183,13.94597,7.234244503
,180,-15.9253,13.96027,7.266837493
,180,-15.935,13.97647,7.301192723
,180,-15.9483,13.99757,7.336786153
,180,-15.9627,14.02177,7.367997263
,180,-15.9808,14.05447,7.403687623
,180,-15.9978,14.08507,7.434568573
,180,-16.0186,14.11947,7.470064783
,180,-16.0391,14.14797,7.501113953
,180,-16.0661,14.17817,7.536701963
,180,-16.0938,14.20327,7.567820983
,180,-16.1283,14.23027,7.603571783
,180,-16.1585,14.25237,7.633832933
,180,-16.1945,14.27797,7.669826363
,180,-16.2233,14.29927,7.700396273
,180,-16.253,14.32337,7.735796983
,180,-16.2768,14.34467,7.767159203
,180,-16.3022,14.36957,7.802336103
,180,-16.3263,14.39427,7.833580563
,180,-16.3555,14.42577,7.868771143
,180,-16.3831,14.45787,7.900209193
,180,-16.4133,14.49787,7.934800763
,180,-16.4382,14.53797,7.967071013
,180,-16.4585,14.58377,8.002301213
,180,-16.4586,14.64047,8.036770203
,180,-16.3904,14.71407,8.068202833
,180,-16.0269,14.87557,8.103204093
,180,-15.3642,15.07697,8.134952623
,180,-14.4774,15.24737,8.169752033
,180,-13.6352,15.35167,8.201620583
,180,-12.7417,15.46657,8.236540303
,180,-11.9849,15.58347,8.267837793
,180,-11.2169,15.70987,8.302578183
,180,-10.5358,15.82647,8.334065543
,180,-9.7774,15.93867,8.369330533
,180,-9.1572,15.99967,8.400707863
,180,-8.6343,16.06227,8.435934643
,180,-8.1069,15.70257,8.467703683
,180,-7.2531,14.48267,8.502531313
,180,-6.4933,13.39057,8.533859013
,180,-5.644,12.18607,8.569249443
,180,-4.9038,11.15467,8.600017213
,173.173,-4.0367,9.95467,8.636206503
,158.927,-3.2824,8.92967,8.667423893
,142.939,-2.4206,7.79427,8.702710543
,128.708,-1.6287,6.79717,8.734095853
,112.735,-0.7042,5.69217,8.769403323
,98.5246,0.1466,4.70967,8.800842513
,82.6042,1.122,3.60427,8.836126603
,68.4711,2.001,2.59678,8.867363343
,52.6305,2.9958,1.44584,8.902586123
,38.5027,3.8855,0.42867,8.933675773
,22.6111,4.8885,-0.67881,8.968927353
,7.1284,5.878,-1.70622,9.003035673
,-7.52959,6.8458,-2.62144,9.035417983
,-23.501,7.9575,-3.50392,9.070373623
,-37.817,9.01513,-4.17695,9.101954793
,-53.3911,10.25791,-4.840354,9.136008943
,-67.6773,11.52556,-5.3822486,9.167435013
,-75.0823,12.28576,-5.606819,9.202504693
,-77.7152,12.61801,-5.646403,9.233913093
,-79.1933,12.84669,-5.645197,9.269081983
,-79.8883,12.97456,-5.630593,9.300380053
,-80.3687,13.08153,-5.610723,9.335536983
,-80.6811,13.16089,-5.590909,9.366856433
,-80.9653,13.23811,-5.562584,9.402080373
,-81.1744,13.29976,-5.532277,9.433465683
,-81.3691,13.3679,-5.494766,9.468674793
,-81.5381,13.44724,-5.455736,9.503837993
,-81.6812,13.53765,-5.42401,9.535191933
,-81.8293,13.65143,-5.3884805,9.570555283
,-81.9581,13.7669,-5.3510344,9.601969663
,-82.1069,13.9128,-5.297955386,9.637478413
,-82.2379,14.0429,-5.2406171,9.669088933
,-82.3683,14.17005,-5.173804,9.700433453
,-82.5055,14.30359,-5.096815,9.734130083
,-82.6471,14.44408,-5.013398,9.770343033
,-82.764,14.56507,-4.940298,9.801648793
,-82.8816,14.69105,-4.864073,9.837125593
,-82.9691,14.78761,-4.806915,9.868948523
,-83.0459,14.87524,-4.759456,9.903856283
,-83.0996,14.93859,-4.72943,9.935331953
,-83.1466,14.99567,-4.704968,9.970492603
