User/Vedio,Yaw,Pitch,Roll,Time[s)
,-66.5012,-4.0048386,-2.8868,26.43578411
,-66.3219,-4.0591386,-2.7464,26.46722842
,-66.1742,-4.0989186,-2.6196,26.50243923
,-66.0909,-4.1236786,-2.5356,26.53359674
,-66.0351,-4.1466686,-2.4703,26.56782281
,-65.9994,-4.1616586,-2.4248,26.60281781
,-65.981,-4.1700386,-2.3981,26.63531159
,-65.9722,-4.1755886,-2.3808,26.67071685
,-65.969,-4.1794686,-2.3702,26.70157615
,-65.9683,-4.1841286,-2.3596,26.73696659
,-65.9701,-4.1875686,-2.3531,26.7681874
,-65.9739,-4.1902886,-2.3474,26.80360206
,-65.9777,-4.1917186,-2.3441,26.83397153
,-65.982,-4.1921686,-2.3417,26.87004336
,-65.9843,-4.1916586,-2.3408,26.90090522
,-65.985,-4.1880186,-2.3404,26.93629537
,-65.9833,-4.1798586,-2.3406,26.96747368
,-65.9775,-4.1665286,-2.3425,27.00253511
,-65.9599,-4.1336986,-2.3486,27.03493623
,-65.9221,-4.0639686,-2.36,27.06939609
,-65.8666,-3.9581786,-2.3719,27.10062772
,-65.7936,-3.8077986,-2.3851,27.13609913
,-65.7276,-3.6644686,-2.4042,27.16740031
,-65.6425,-3.4559886,-2.4422,27.20265446
,-65.5654,-3.2133386,-2.4907,27.23406342
,-65.4953,-2.9184286,-2.5413,27.26858856
,-65.4476,-2.6084486,-2.5644,27.30384014
,-65.4327,-2.3906786,-2.5544,27.33532351
,-65.4367,-2.2361286,-2.5191,27.36689955
,-65.4553,-2.1115686,-2.4623,27.40226489
,-65.4844,-2.0172986,-2.3937,27.43348881
,-65.5329,-1.8966686,-2.2794,27.46872929
,-65.577,-1.7870186,-2.15,27.50004103
,-65.6172,-1.6496286,-1.9644,27.53550445
,-65.6351,-1.5142586,-1.762,27.56985226
,-65.6407,-1.3856086,-1.5584,27.60151668
,-65.6456,-1.2324986,-1.3184,27.63664538
,-65.6456,-1.0908886,-1.1122,27.66831522
,-65.6429,-0.9402386,-0.901,27.70338547
,-65.6395,-0.8429456,-0.75343,27.73488653
,-65.6319,-0.7926446,-0.65211,27.7703451
,-65.6179,-0.7740756,-0.59585,27.80084487
,-65.5852,-0.7662236,-0.5349,27.83613323
,-65.5228,-0.7711356,-0.45635,27.86746723
,-65.3652,-0.8142536,-0.2992,27.90320235
,-65.1019,-0.9176486,-0.08208,27.93470399
,-64.7049,-1.0895686,0.22138,27.9696896
,-64.3147,-1.2591586,0.50285,28.00092238
,-63.8554,-1.4401086,0.81697,28.03583385
,-63.4427,-1.5922486,1.09843,28.06691752
,-62.9542,-1.7610486,1.42402,28.10271822
,-62.4938,-1.8945686,1.72895,28.13402426
,-61.9282,-2.0162586,2.11812,28.16939446
,-61.283,-2.0864086,2.53866,28.20298619
,-60.483,-2.0984986,2.99712,28.23476409
,-59.3906,-2.0473786,3.48513,28.26956664
,-58.2476,-1.9378586,3.85728,28.30199769
,-57.0568,-1.7894186,4.1542,28.33661292
,-56.0965,-1.6471486,4.35428,28.36833605
,-55.2304,-1.4824886,4.53445,28.40365407
,-54.6321,-1.3416586,4.67944,28.43509554
,-54.1565,-1.2031186,4.82477,28.46686402
,-53.7301,-1.0470386,4.9756,28.50080698
,-53.2911,-0.8629686,5.12461,28.53675593
,-52.8648,-0.6913776,5.25207,28.56804459
,-52.2342,-0.4688026,5.39109,28.60264613
,-51.3966,-0.2140866,5.5159,28.63418881
,-50.1202,0.1228858,5.68822,28.67001344
,-48.6381,0.4523054,5.88232,28.70122114
,-46.4442,0.7724074,6.17152,28.73563339
,-43.945,0.9590054,6.49514,28.76805819
,-41.1835,1.0239644,6.8461,28.80265574
,-38.8084,1.0229244,7.10995,28.83337761
,-36.1474,0.9877654,7.34928,28.86952558
,-33.8229,0.9491614,7.52173,28.90138758
,-31.1552,0.9375004,7.67794,28.9364259
,-28.7801,0.9595434,7.82623,28.96792011
,-26.1558,1.0246484,7.97555,29.00236115
,-23.7695,1.0929514,8.07701,29.03454787
,-21.4017,1.1784714,8.16052,29.0696452
,-19.486,1.2578314,8.20229,29.10110749
,-17.5313,1.4073914,8.226295,29.13623592
,-15.9131,1.5848914,8.249025,29.16729108
,-14.0872,1.8463414,8.293947,29.20224387
,-12.332,2.1076614,8.354299,29.23374465
,-10.2703,2.3918814,8.459431,29.26864356
,-8.33346,2.6416314,8.601924,29.30005311
,-6.18645,2.9127514,8.80984,29.33531781
,-4.21498,3.1658314,9.035651,29.36988972
,-2.5295,3.4085514,9.2373673,29.401423
,-0.751135,3.6805314,9.449523,29.43671934
,0.6914,3.8979414,9.622582,29.4683199
,2.07992,4.0848214,9.787124,29.50244419
,3.24317,4.2227514,9.914706,29.53426828
,4.37585,4.3458614,10.0314,29.57006983
,5.22222,4.4213414,10.111085,29.60158799
,6.05114,4.4782714,10.173716,29.63701121
,6.71689,4.5106514,10.22099,29.66845239
,7.3348,4.5266014,10.27102,29.70003698
,7.94168,4.5267614,10.32727,29.73376211
,8.5641,4.5139314,10.38884,29.77015013
,9.13327,4.4933114,10.44732,29.80165291
,9.82179,4.4567214,10.52325,29.83708439
,10.4673,4.4292914,10.61182,29.86846913
,11.2831,4.4139714,10.7515,29.90361666
,12.1127,4.4133314,10.90856,29.93510745
,13.1161,4.4162614,11.10857,29.97052697
,14.0096,4.4354214,11.29372,30.0003271
,15.1834,4.4765814,11.53803,30.03690871
,16.2369,4.5110814,11.75739,30.06786978
,17.4852,4.5502714,12.01827,30.10341074
,18.5736,4.6130214,12.24432,30.13458506
,19.8417,4.7548614,12.49046,30.1702107
,20.972,4.9373214,12.71199,30.20159715
,22.2015,5.1894114,12.97971,30.23613855
,23.2772,5.4471914,13.24852,30.2678158
,24.4019,5.7394514,13.57979,30.30310415
,25.3394,6.0112714,13.9005,30.33427962
,26.3849,6.3489614,14.30143,30.36994233
,27.2796,6.6556114,14.66871,30.40074173
,28.3785,7.0340714,15.11958,30.43647743
,29.406,7.3733014,15.52374,30.46779174
,30.5788,7.7381914,15.96878,30.50264018
,31.5931,8.0568214,16.32695,30.53438926
,32.6057,8.3706614,16.6622,30.56899052
,33.3945,8.5742314,16.91583,30.60082685
,34.1033,8.6931514,17.12109,30.63583096
,34.652,8.7398114,17.24052,30.66778106
,35.1948,8.7411314,17.32268,30.70212002
,35.6514,8.6986614,17.36425,30.7340034
,36.1393,8.6005014,17.38552,30.76916716
,36.5927,8.4561614,17.39575,30.8037254
,36.9814,8.2968414,17.39678,30.83509874
,37.3844,8.1030814,17.38873,30.87019125
,37.7125,7.9285314,17.37276,30.90166236
,38.0633,7.7362614,17.34845,30.93721102
,38.3431,7.5821914,17.32684,30.96779319
,38.6331,7.4168514,17.29332,31.00384021
,38.8604,7.2812114,17.25322,31.03494953
,39.1109,7.1090114,17.19056,31.06993512
,39.3465,6.9312014,17.11628,31.10185442
,39.6171,6.7269314,17.01885,31.13646595
,39.882,6.5208714,16.91759,31.16792053
,40.1905,6.2592114,16.78915,31.20241204
,40.484,5.9863914,16.64751,31.23458195
,40.8049,5.6452514,16.46124,31.26995644
,41.0613,5.3212014,16.27197,31.30056568
,41.3077,4.9436514,16.02655,31.33597209
,41.4875,4.5993014,15.78289,31.3680753
,41.6218,4.2345514,15.51506,31.40186716
,41.6632,3.8645514,15.2298,31.43340241
,41.5535,3.4270814,14.87204,31.46963989
,41.2465,3.0090614,14.51055,31.5013656
,40.6621,2.5150214,14.04248,31.5367985
,39.8748,2.0374914,13.53458,31.5713627
,39.0393,1.6248514,13.05608,31.60247345
,38.1808,1.2563814,12.58247,31.63361955
,37.2576,0.8849124,12.08683,31.6691189
,36.5053,0.5797894,11.70694,31.70081325
,35.7575,0.2719104,11.34916,31.73629122
,35.1785,0.0420635,11.06923,31.76788493
,34.633,-0.1522166,10.78685,31.80201662
,34.1782,-0.2904896,10.53794,31.83427091
,33.7235,-0.4132146,10.29577,31.86851153
,33.259,-0.5340096,10.072035,31.90406192
,32.8432,-0.6389846,9.894767,31.93616084
,32.4241,-0.7388256,9.746638,31.96762855
,31.9149,-0.8432466,9.603462,32.00204193
,31.3918,-0.9306586,9.484452,32.03343751
,30.7352,-1.0152886,9.365708,32.06889522
,30.0816,-1.0763686,9.2658138,32.10092029
,29.2978,-1.1272486,9.1580474,32.13568378
,28.4991,-1.1538986,9.057746,32.16742633
,27.502,-1.1589686,8.939761,32.20231184
,26.5994,-1.1445286,8.826247,32.23341375
,25.579,-1.1006286,8.677359,32.26848801
,24.6338,-1.0352786,8.533019,32.3002197
,23.5517,-0.9486386,8.377573,32.33475653
,22.5071,-0.8646516,8.23028,32.36689793
,21.3139,-0.7584046,8.06317,32.40197247
,20.0632,-0.6558356,7.89129,32.43570816
,18.7465,-0.5703066,7.70759,32.46819738
,17.2429,-0.4975766,7.48893,32.50315217
,15.8136,-0.4469396,7.27572,32.53453661
,14.116,-0.4048416,7.03435,32.57009496
,12.5788,-0.3870426,6.83581,32.60123051
,10.8292,-0.3737666,6.63193,32.63641824
,9.375,-0.3480636,6.49387,32.66708251
,7.7431,-0.3073956,6.3657,32.70338927
,6.39679,-0.2779906,6.26745,32.73485411
,4.95325,-0.2497736,6.16691,32.76935473
,3.64777,-0.2271586,6.07747,32.80077653
,2.15656,-0.2180986,5.98853,32.83603979
,0.81167,-0.2263996,5.92325,32.86683436
,-0.796185,-0.2693816,5.84369,32.9027799
,-2.38772,-0.3274596,5.75043,32.93694268
,-4.06059,-0.3863576,5.62223,32.96859996
,-5.99921,-0.4390536,5.4131,33.00046309
,-8.53888,-0.4857236,5.06129,33.03554904
,-11.7516,-0.5379446,4.57859,33.07093863
,-14.928,-0.6092096,4.06744,33.10227888
,-18.133,-0.6924586,3.47462,33.13364393
,-21.5671,-0.7245266,2.77071,33.16908826
,-24.5008,-0.6933306,2.15294,33.20357063
,-26.8204,-0.5890666,1.65941,33.23506
,-29.1731,-0.4009096,1.20855,33.2703937
,-31.0434,-0.2181186,0.88077,33.30162505
,-33.0175,-0.0256826,0.54517,33.33712867
,-34.6867,0.1268336,0.26436,33.36867676
,-36.5232,0.2475964,-0.04236,33.40295472
,-38.3289,0.2965984,-0.32871,33.43449683
,-40.4327,0.2960234,-0.65355,33.46976096
,-42.3032,0.2514334,-0.9259,33.50116108
,-44.241,0.1248617,-1.1838,33.53603349
,-45.8679,-0.0537706,-1.3424,33.56741052
,-47.434,-0.2774556,-1.4557,33.60283829
,-48.5942,-0.4868536,-1.4867,33.63452894
,-49.5909,-0.6884256,-1.4565,33.66941959
,-50.2643,-0.8396256,-1.3775,33.70082342
,-50.8655,-1.0047186,-1.2444,33.73646273
,-51.2984,-1.1514086,-1.1055,33.76677433
,-51.768,-1.3366586,-0.9227,33.80298841
,-52.1605,-1.5099886,-0.74986,33.83413366
,-52.5931,-1.7117586,-0.54276,33.86870585
,-52.9965,-1.8883286,-0.33875,33.9001014
,-53.5125,-2.0721386,-0.08649,33.93605806
,-54.0424,-2.2214886,0.13927,33.96687002
,-54.9075,-2.3934486,0.42451,34.00282923
,-56.0222,-2.5349686,0.68005,34.03406172
,-57.7649,-2.6777086,0.90718,34.06919698
,-59.9031,-2.7993986,1.03034,34.10371301
,-62.058,-2.8916886,1.05955,34.13431171
,-64.5758,-2.9837586,1.05253,34.17047847
,-66.5591,-3.0599086,1.03439,34.20181988
,-68.3654,-3.1457186,0.99168,34.23698109
,-69.6346,-3.2206086,0.94093,34.26870054
,-70.601,-3.2924686,0.89638,34.30000401
,-71.4752,-3.3780586,0.85118,34.3351946
,-72.1232,-3.4636786,0.81838,34.3666908
,-72.6771,-3.5473186,0.78823,34.40054881
,-73.137,-3.6148586,0.75952,34.43572398
,-73.4702,-3.6586786,0.73343,34.46690828
,-73.7918,-3.6897086,0.7038,34.50251337
,-74.0467,-3.7047386,0.67574,34.53519047
,-74.2606,-3.7133086,0.64967,34.56944305
,-74.4142,-3.7167586,0.6338,34.60099998
,-74.5591,-3.7160886,0.61931,34.63668891
,-74.6623,-3.7107386,0.60724,34.66699453
,-74.7699,-3.6971186,0.59274,34.70307207
,-74.8642,-3.6781386,0.57988,34.73384325
,-74.9886,-3.6465486,0.56353,34.76964679
,-75.1002,-3.6119986,0.55057,34.80097849
,-75.2142,-3.5687886,0.5418,34.83653827
,-75.302,-3.5283686,0.53963,34.86696278
,-75.3912,-3.4810686,0.54066,34.90312755
,-75.45,-3.4428486,0.54335,34.93384513
,-75.5013,-3.4002386,0.54839,34.96934249
,-75.5362,-3.3649186,0.55608,35.00080989
,-75.5677,-3.3301786,0.56827,35.03632976
,-75.5912,-3.3034086,0.58007,35.06736551
,-75.6258,-3.2659986,0.59538,35.10275707
,-75.6793,-3.2207486,0.61346,35.13419397
,-75.8348,-3.1319486,0.64898,35.16971385
,-76.1722,-3.0005586,0.69746,35.20019906
,-76.9232,-2.8080886,0.7726,35.23549229
,-77.8547,-2.6685186,0.84566,35.26695885
,-79.045,-2.5766986,0.92408,35.302353
,-80.0851,-2.5262886,0.98457,35.33374914
,-81.1375,-2.4853786,1.05144,35.36853913
,-81.9824,-2.4634886,1.12019,35.40017189
,-82.783,-2.4570186,1.20761,35.43496759
,-83.4652,-2.4569986,1.30041,35.47042047
,-84.0048,-2.4569986,1.38197,35.50201162
,-84.4992,-2.4544886,1.45422,35.53341345
,-85.0076,-2.4401986,1.51965,35.56854785
,-85.4351,-2.4184986,1.56822,35.60053614
,-85.8534,-2.3963986,1.61187,35.63537773
,-86.1945,-2.3860286,1.64795,35.66673997
,-86.5607,-2.3793986,1.67896,35.70230661
,-86.8866,-2.3748186,1.69146,35.73351287
,-87.2686,-2.3747386,1.70009,35.76767764
,-87.6581,-2.3747386,1.70297,35.80039351
,-88.1048,-2.3747386,1.70297,35.83587775
,-88.5141,-2.3747386,1.70297,35.86773804
,-88.9806,-2.3706486,1.70357,35.90277295
,-89.3941,-2.3596586,1.7128,35.93354387
,-89.8355,-2.3443386,1.73993,35.96821041
Vedio-10,-0.00448973,2.49582157,11.67999888,0.302930453
,-0.00905996,2.4916363,11.68740218,0.334919313
,-0.0184115,2.4893269,11.6939859,0.369711603
,-0.0378108,2.4878784,11.7002807,0.401420213
,-0.147562,2.4830249,11.7123206,0.437101163
,-0.507492,2.4546539,11.7208871,0.467745763
,-1.22974,2.352871,11.7152742,0.502856783
,-2.01931,2.204467,11.69126751,0.534637233
,-2.89728,2.010876,11.6550701,0.569838073
,-3.65868,1.82698,11.6225478,0.601307203
,-4.42917,1.638364,11.561108,0.636593283
,-4.98952,1.513971,11.500353,0.668115143
,-5.55203,1.4149,11.456129,0.703059383
,-6.01257,1.35046,11.423219,0.734120223
,-6.50255,1.28189,11.385658,0.769073023
,-6.89989,1.21688,11.36057,0.800433793
,-7.26209,1.15039,11.341356,0.835696213
,-7.53122,1.10721,11.331671,0.866985993
,-7.74248,1.07718,11.331311,0.902234453
,-7.8592,1.05884,11.337829,0.933568993
,-7.95016,1.04563,11.348853,0.968796643
,-8.02635,1.03608,11.360507,1.000121513
,-8.12329,1.02533,11.373661,1.035416443
,-8.19193,1.01509,11.383701,1.066671733
,-8.22808,1.0094,11.388919,1.101923313
,-8.23482,1.00788,11.390044,1.137250743
,-8.22411,1.00849,11.389586,1.168491203
,-8.01089,1.02872,11.365863,1.203767593
,-7.2616,1.10307,11.272222,1.235084193
,-5.91559,1.22116,11.098848,1.270241703
,-4.48409,1.32026,10.879801,1.301642383
,-2.69084,1.39774,10.56585,1.336924463
,-0.991701,1.41973,10.31046,1.368255593
,0.982368,1.41995,10.06576,1.403444173
,2.62502,1.42011,9.9012,1.434725403
,4.26769,1.46639,9.75569,1.469907413
,5.53466,1.571597,9.59046,1.501167263
,6.76252,1.739957,9.38621,1.536402883
,7.72343,1.925515,9.18733,1.567627383
,8.723,2.155895,8.94523,1.602824223
,9.59603,2.35956,8.70993,1.634143943
,10.5946,2.5561401,8.44797,1.668311525
,11.4975,2.690068,8.22566,1.700643955
,12.4756,2.800001,7.98899,1.735973375
,13.2928,2.881171,7.78352,1.767640915
,14.1374,2.951756,7.55705,1.802679235
,14.799,2.989405,7.37477,1.834256415
,15.3777,3.01345,7.2129,1.869164175
,15.787,3.02193,7.10533,1.900573135
,16.1898,3.022268,7.01767,1.934938915
,16.582,3.021455,6.94488,1.970330495
,16.8817,3.014749,6.89396,2.001714665
,17.1686,3.001851,6.8407,2.037159265
,17.4144,2.984998,6.79185,2.068604435
,17.7043,2.967028,6.73269,2.100064425
,18.1502,2.945639,6.65077,2.135461975
,18.7646,2.910276,6.56715,2.170257105
,19.4653,2.859768,6.50072,2.200918525
,20.5008,2.795463,6.43713,2.237072755
,21.5426,2.742871,6.40284,2.268452925
,22.7745,2.693592,6.38176,2.303725615
,23.8864,2.663187,6.36101,2.335091545
,25.1436,2.638963,6.34169,2.370414425
,26.2171,2.623638,6.33586,2.400712065
,27.4726,2.629992,6.33295,2.436152655
,28.6189,2.683672,6.33023,2.467691625
,29.9647,2.801869,6.32032,2.503271095
,31.2189,2.955495,6.30283,2.533885205
,32.8537,3.193431,6.25574,2.569309285
,34.4543,3.427672,6.20077,2.600770705
,36.2518,3.65321,6.13286,2.634888725
,38.1232,3.84193,6.02921,2.671639105
,39.6007,3.95877,5.9201,2.702924625
,40.9465,4.03222,5.80222,2.733476865
,42.3495,4.08085,5.67126,2.768779475
,43.4779,4.10674,5.56141,2.800067265
,44.641,4.11236,5.45336,2.834544505
,45.7158,4.08929,5.3703,2.870485195
,46.6023,4.05657,5.31998,2.901732225
,47.51,4.02023,5.286,2.933379545
,48.4716,3.96512,5.26919,2.968695585
,49.3285,3.9038,5.2642,3.004409055
,49.9735,3.85526,5.264,3.034788235
,50.6416,3.80231,5.264,3.070430135
,51.1796,3.76117,5.26506,3.102058335
,51.7538,3.72398,5.27184,3.136895675
,52.2645,3.69155,5.28401,3.168396995
,52.7808,3.65473,5.30319,3.200102195
,53.3734,3.59945,5.33722,3.235926555
,53.9102,3.5388,5.37408,3.267298165
,54.5592,3.458127,5.42554,3.301658795
,55.3486,3.354685,5.50093,3.336868185
,56.1734,3.246095,5.58403,3.368804595
,57.0909,3.118064,5.68331,3.403356545
,57.9086,3.003123,5.77362,3.434546275
,58.7414,2.885457,5.8688,3.470534295
,59.354,2.79938,5.94212,3.501956075
,59.9704,2.728078,6.00994,3.536519125
,60.4947,2.682812,6.06954,3.567661235
,61.1174,2.637639,6.14029,3.603847375
,61.7089,2.5868473,6.20275,3.635141435
,62.4742,2.5190807,6.27837,3.669587315
,63.298,2.4461476,6.34793,3.701463005
,64.2986,2.360998,6.42455,3.736025495
,65.2741,2.273165,6.49112,3.767482355
,66.3941,2.148594,6.55999,3.802286335
,67.4918,2.006584,6.62437,3.833939915
,68.8486,1.796189,6.68973,3.869553285
,70.1027,1.576382,6.74331,3.901206005
,71.557,1.31741,6.78686,3.935833205
,72.9074,1.0776,6.81248,3.967297775
,74.3915,0.82277,6.8351,4.002403675
,75.7381,0.60244,6.86249,4.034242575
,77.1732,0.3691,6.89789,4.067985115
,78.5802,0.1301,6.93357,4.100571565
,80.0649,-0.10614,6.97607,4.134709535
,81.6783,-0.33575,7.01186,4.171077865
,83.0674,-0.52081,7.03908,4.202315765
,84.6052,-0.71269,7.06701,4.237527715
,85.9531,-0.86464,7.09527,4.269204675
,87.3493,-1.00596,7.12585,4.303707015
,88.463,-1.10796,7.14498,4.334623045
,89.5588,-1.18897,7.15059,4.370698575
,90.2615,-1.23786,7.15053,4.401160425
,90.8559,-1.27907,7.14535,4.436567965
,91.2107,-1.29987,7.13369,4.467703505
,91.4436,-1.31312,7.11891,4.503044625
,91.5401,-1.31682,7.11021,4.533511025
,91.5916,-1.3175,7.10513,4.569769015
,91.6046,-1.31739,7.10291,4.601430875
,91.6072,-1.31578,7.10046,4.636928225
,91.6045,-1.31256,7.09721,4.668107395
,91.5891,-1.30493,7.09057,4.702576655
,91.5244,-1.28142,7.07063,4.734628795
,91.275,-1.21957,7.01445,4.768970325
,90.8216,-1.14326,6.93634,4.800281775
,90.1343,-1.06168,6.83833,4.835498275
,89.4133,-1.00211,6.75734,4.867602035
,88.6496,-0.94923,6.68796,4.902171655
,87.948,-0.9196,6.63825,4.933412685
,87.1253,-0.89899,6.57551,4.969119875
,86.3845,-0.88193,6.50772,5.000545675
,85.5309,-0.87132,6.42809,5.035266975
,84.6408,-0.86254,6.3373,5.070502025
,83.8349,-0.85948,6.24499,5.101498735
,82.8357,-0.8689,6.11813,5.137028015
,81.8707,-0.89562,5.98736,5.168608335
,80.7353,-0.93716,5.83333,5.203030545
,79.652,-0.97904,5.68399,5.234512205
,78.4418,-1.0224,5.51127,5.269066145
,77.2897,-1.05811,5.35575,5.301559935
,76.068,-1.10318,5.20543,5.336946665
,75.0247,-1.15283,5.08355,5.368125835
,73.9358,-1.20551,4.95723,5.402560315
,73.0217,-1.26203,4.84973,5.433447265
,72.0422,-1.34379,4.7266,5.468295165
,71.1428,-1.43073,4.61325,5.501146185
,70.2026,-1.54133,4.50743,5.535620295
,69.2633,-1.67712,4.42147,5.571357995
,68.5331,-1.79371,4.37202,5.601451495
,67.81,-1.91316,4.34042,5.634195605
,67.1331,-2.02816,4.32246,5.668516335
,66.4988,-2.13397,4.30711,5.703368485
,65.9414,-2.20916,4.28455,5.734815645
,65.2721,-2.25462,4.24129,5.771469645
,64.704,-2.2544,4.20061,5.801726515
,64.0571,-2.2125,4.15334,5.837235265
,63.5163,-2.1451,4.11167,5.867832545
,62.9041,-2.03772,4.06299,5.900374785
,62.132,-1.88003,3.99368,5.934767075
,61.2668,-1.70811,3.90552,5.966985175
,60.2494,-1.51801,3.79144,6.001234055
,59.1373,-1.31206,3.65965,6.037391995
,58.1921,-1.14239,3.54091,6.068696325
,57.129,-0.98651,3.40296,6.103775395
,56.2076,-0.87959,3.28555,6.134376365
,55.187,-0.77952,3.15507,6.169694095
,54.2806,-0.71707,3.03281,6.201165205
,53.2341,-0.66097,2.88127,6.236101195
,52.2797,-0.60821,2.74421,6.267723705
,51.1979,-0.55872,2.60819,6.302885475
,50.1936,-0.53798,2.50653,6.334454945
,49.0676,-0.54453,2.42512,6.368832705
,48.0619,-0.59614,2.38131,6.400403315
,46.9148,-0.69623,2.35691,6.435999025
,45.7087,-0.82383,2.34073,6.470482535
,44.5142,-0.94535,2.30954,6.502272405
,43.2641,-1.06327,2.25729,6.533968755
,41.8133,-1.16094,2.17031,6.567827035
,40.2413,-1.22057,2.0466,6.603660515
,38.7676,-1.24905,1.91609,6.635264765
,37.2311,-1.26012,1.77434,6.666696255
,35.547,-1.26596,1.6053,6.701961535
,34.0327,-1.2625,1.4151,6.736671705
,32.7843,-1.24519,1.2296,6.768036765
,31.4868,-1.22281,1.0194,6.803210515
,30.4264,-1.20664,0.8345,6.833662685
,29.2497,-1.19906,0.6272,6.869325375
,28.1883,-1.1992,0.4573,6.901774395
,27.1274,-1.20823,0.3048,6.935341005
,26.1207,-1.23282,0.1762,6.967638075
,24.9793,-1.25931,0.0469,7.001856435
,23.8349,-1.25861,-0.091,7.033525425
,22.3984,-1.25812,-0.2557,7.069740955
,21.0731,-1.25808,-0.4087,7.101208935
,19.5343,-1.26575,-0.5765,7.136226155
,18.1193,-1.30025,-0.715,7.167077165
,16.4212,-1.34766,-0.8957,7.202821115
,14.9074,-1.3637,-1.0803,7.234292515
,13.336,-1.34971,-1.3115,7.267904185
,11.7321,-1.29842,-1.5981,7.300913435
,10.0578,-1.21357,-1.9518,7.335202525
,8.38852,-1.07082,-2.3483,7.370517405
,6.84282,-0.91862,-2.7297,7.402076055
,5.07027,-0.76808,-3.1978,7.437028005
,3.49231,-0.64871,-3.6556,7.469015145
,1.79964,-0.51341,-4.1488,7.504089975
,0.294265,-0.39154,-4.6038,7.535184475
,-1.17517,-0.27447,-5.0916,7.566923865
,-2.72416,-0.0902,-5.7719,7.602398105
,-4.10667,0.21494,-6.6007,7.636796385
,-5.24056,0.61172,-7.4358,7.668421735
,-6.32663,1.17383,-8.3998,7.702508385
,-7.28138,1.825203,-9.3875,7.735545285
,-8.15337,2.5735623,-10.4326,7.770098085
,-8.82312,3.320411,-11.3955,7.801544395
,-9.42146,4.19596,-12.4482,7.836078365
,-9.85828,5.05298,-13.4197,7.868584685
,-10.2288,5.99475,-14.4129,7.903146025
,-10.5087,6.83955,-15.241,7.934489705
,-10.7864,7.7695,-16.1118,7.970307505
,-11.0061,8.46053,-16.7532,8.000745395
,-11.2468,9.07041,-17.3191,8.036782725
,-11.4661,9.48938,-17.7131,8.068158035
,-11.7512,9.87609,-18.086,8.102654385
,-12.0903,10.1904,-18.3984,8.133946175
,-12.7259,10.57337,-18.8224,8.169302665
,-13.6784,10.91837,-19.3258,8.200604995
,-15.4351,11.23454,-20.079,8.236210095
,-17.5399,11.39676,-20.876,8.267501895
,-20.1409,11.46853,-21.7982,8.302951065
,-22.4999,11.47432,-22.5087,8.334669655
,-24.8408,11.40843,-23.1001,8.369087295
,-26.7904,11.29025,-23.5651,8.400160705
,-28.6929,11.08403,-24.0307,8.435482135
,-30.139,10.87812,-24.3416,8.467056755
,-31.5784,10.63118,-24.5831,8.501703925
,-32.8141,10.37138,-24.7896,8.533754645
,-34.028,10.0517,-24.9824,8.569470375
,-34.9373,9.78694,-25.1333,8.600857385
,-35.8031,9.53555,-25.2623,8.635204625
,-36.5353,9.31837,-25.3297,8.669726925
,-37.0113,9.17263,-25.3486,8.702156275
,-37.2896,9.0912,-25.3404,8.736140595
,-37.3886,9.06203,-25.3196,8.768329605
,-37.4259,9.05034,-25.2983,8.800583045
,-37.4378,9.04645,-25.2824,8.834721305
,-37.4388,9.04752,-25.2634,8.869549505
,-37.4242,9.0623,-25.2355,8.901942065
,-37.3396,9.15329,-25.1569,8.937270055
,-37.1091,9.39295,-25.029,8.967755855
,-36.5293,9.97835,-24.8608,9.003315345
,-35.7524,10.77044,-24.7789,9.034487955
,-34.6575,11.88191,-24.8464,9.069925995
,-33.5653,12.99215,-25.0616,9.101965605
,-32.3371,14.26335,-25.4611,9.137041855
,-31.2993,15.36445,-25.9128,9.167630305
,-30.172,16.59815,-26.4982,9.202928945
,-29.2557,17.63475,-27.0472,9.234546045
,-28.3192,18.70235,-27.6587,9.270001475
,-27.5343,19.59555,-28.1568,9.301499675
,-26.6519,20.56405,-28.6637,9.336874715
,-25.8221,21.40515,-29.0597,9.367710905
,-24.8196,22.33845,-29.4197,9.402176745
,-23.8334,23.18815,-29.698,9.434789975
,-22.7587,24.05385,-29.9156,9.469981975
,-21.8011,24.78875,-30.0576,9.501284305
,-20.7647,25.57385,-30.18,9.536191485
,-19.8532,26.26275,-30.2785,9.567597035
,-18.8296,27.03195,-30.382,9.602495665
,-17.9085,27.70425,-30.4516,9.634271275
,-16.9522,28.38055,-30.481,9.669805395
,-16.226,28.86155,-30.4653,9.701163895
,-15.569,29.25005,-30.388,9.735624885
,-15.0418,29.52975,-30.2729,9.767200935
,-14.5167,29.78555,-30.0787,9.803059225
,-14.1006,29.97955,-29.834,9.834132345
,-13.6642,30.17745,-29.4837,9.869000185
,-13.2943,30.32915,-29.0952,9.901097395
,-12.9275,30.44805,-28.6064,9.935450605
,-12.5744,30.50205,-28.0259,9.970540255
Vedio-13,0.225542,8.959043,8.7343672,0.303476713
,0.443799,8.806813,8.7606894,0.334915603
,0.789894,8.576155,8.785576,0.370039463
,1.17118,8.340828,8.7896874,0.401027323
,1.58898,8.09572,8.771641,0.436887593
,1.86344,7.93118,8.7331428,0.468201913
,2.06372,7.80593,8.6850584,0.503339763
,2.15397,7.74589,8.656316,0.534813453
,2.19855,7.71359,8.6360848,0.568985643
,2.21317,7.70168,8.6262505,0.600486993
,2.21763,7.6957,8.617701,0.635904213
,2.21627,7.69223,8.606228,0.667282393
